date,SKU,qty,price_per_unit,tavg,prcp,tsun,sale_active,sale_percent,mmdd,day_of_week,month,is_holiday
2025-08-31,ga10151,1.0,213.75,18.4,0.0,564.0,True,0.1,08-31,6,8,False
2025-09-01,ga10151,0.0,222.81370967741935,17.3,1.9,19.0,True,0.33,09-01,0,9,False
2025-09-02,ga10151,0.0,222.81370967741935,16.4,0.9,326.0,True,0.33,09-02,1,9,False
2025-09-03,ga10151,0.0,222.81370967741935,18.9,3.2,446.0,True,0.33,09-03,2,9,False
2025-09-04,ga10151,0.0,222.81370967741935,18.7,4.3,247.0,True,0.33,09-04,3,9,False
2025-09-05,ga10151,0.0,222.81370967741935,15.9,0.0,243.0,True,0.33,09-05,4,9,False
2025-09-06,ga10151,0.0,222.81370967741935,15.9,0.0,685.0,True,0.33,09-06,5,9,False
2025-09-07,ga10151,0.0,222.81370967741935,17.2,0.0,618.0,True,0.33,09-07,6,9,False
2025-09-08,ga10151,1.0,239.5,16.9,1.8,59.0,True,0.33,09-08,0,9,False
2025-09-09,ga10151,0.0,222.81370967741935,15.8,21.0,186.0,True,0.33,09-09,1,9,False
2025-09-10,ga10151,0.0,222.81370967741935,14.0,1.8,118.0,True,0.33,09-10,2,9,False
2025-09-11,ga10151,1.0,261.25,15.9,3.0,378.0,True,0.33,09-11,3,9,False
2025-09-12,ga10151,0.0,222.81370967741935,15.7,0.0,485.0,True,0.33,09-12,4,9,False
2025-09-13,ga10151,0.0,222.81370967741935,16.8,10.3,375.0,True,0.33,09-13,5,9,False
2025-09-14,ga10151,0.0,222.81370967741935,15.8,0.0,290.0,True,0.33,09-14,6,9,False
2025-09-15,ga10151,0.0,222.81370967741935,19.5,2.4,218.0,True,0.33,09-15,0,9,False
2025-09-16,ga10151,0.0,222.81370967741935,15.4,0.0,318.0,True,0.33,09-16,1,9,False
2025-09-17,ga10151,0.0,222.81370967741935,15.9,0.0,214.0,True,0.33,09-17,2,9,False
2025-09-18,ga10151,0.0,222.81370967741935,18.3,0.0,711.0,True,0.33,09-18,3,9,False
2025-09-19,ga10151,1.0,239.5,19.4,0.0,708.0,True,0.33,09-19,4,9,False
2025-09-20,ga10151,0.0,222.81370967741935,22.4,0.0,674.0,True,0.33,09-20,5,9,False
2025-09-21,ga10151,0.0,222.81370967741935,17.9,25.6,63.0,True,0.33,09-21,6,9,False
2025-09-22,ga10151,0.0,222.81370967741935,10.8,20.2,0.0,True,0.33,09-22,0,9,False
2025-09-23,ga10151,0.0,222.81370967741935,10.7,10.6,0.0,True,0.33,09-23,1,9,False
2025-09-24,ga10151,0.0,222.81370967741935,9.5,20.9,0.0,True,0.33,09-24,2,9,False
2025-09-25,ga10151,0.0,222.81370967741935,9.8,6.7,0.0,True,0.33,09-25,3,9,False
2025-09-26,ga10151,0.0,222.81370967741935,9.6,1.7,0.0,True,0.33,09-26,4,9,False
2025-09-27,ga10151,0.0,222.81370967741935,11.8,0.0,51.0,True,0.33,09-27,5,9,False
2025-09-28,ga10151,0.0,222.81370967741935,11.5,0.0,7.0,True,0.33,09-28,6,9,False
2025-09-29,ga10151,0.0,222.81370967741935,12.4,0.0,304.0,True,0.33,09-29,0,9,False
2025-09-30,ga10151,0.0,222.81370967741935,12.1,0.2,141.0,True,0.33,09-30,1,9,False
2025-10-01,ga10151,0.0,222.81370967741935,9.9,0.0,337.0,True,0.12,10-01,2,10,False
2025-10-02,ga10151,0.0,222.81370967741935,8.5,0.0,624.0,True,0.12,10-02,3,10,False
2025-10-03,ga10151,0.0,222.81370967741935,9.2,0.1,293.0,True,0.12,10-03,4,10,True
2025-10-04,ga10151,0.0,222.81370967741935,12.9,2.9,145.0,True,0.12,10-04,5,10,False
2025-10-05,ga10151,0.0,222.81370967741935,9.8,2.4,126.0,True,0.12,10-05,6,10,False
2025-10-06,ga10151,0.0,222.81370967741935,10.7,2.8,0.0,True,0.12,10-06,0,10,False
2025-10-07,ga10151,0.0,222.81370967741935,11.8,0.0,45.0,True,0.12,10-07,1,10,False
2025-10-08,ga10151,0.0,222.81370967741935,12.2,0.9,484.0,True,0.12,10-08,2,10,False
2025-10-09,ga10151,0.0,222.81370967741935,13.0,0.2,38.0,True,0.12,10-09,3,10,False
2025-10-10,ga10151,0.0,222.81370967741935,10.8,0.0,45.0,True,0.12,10-10,4,10,False
2025-10-11,ga10151,0.0,222.81370967741935,12.7,0.0,318.0,True,0.12,10-11,5,10,False
2025-10-12,ga10151,0.0,222.81370967741935,12.9,0.0,63.0,True,0.12,10-12,6,10,False
2025-10-13,ga10151,0.0,222.81370967741935,11.6,0.0,4.0,True,0.12,10-13,0,10,False
2025-10-14,ga10151,0.0,222.81370967741935,11.1,0.0,403.0,True,0.12,10-14,1,10,False
2025-10-15,ga10151,3.0,200.64,11.1,0.0,195.0,True,0.12,10-15,2,10,False
2025-10-16,ga10151,0.0,222.81370967741935,9.8,0.0,301.0,True,0.12,10-16,3,10,False
2025-10-17,ga10151,0.0,222.81370967741935,10.8,0.0,0.0,True,0.12,10-17,4,10,False
2025-10-18,ga10151,0.0,222.81370967741935,10.1,0.0,127.0,True,0.12,10-18,5,10,False
2025-10-19,ga10151,0.0,222.81370967741935,9.1,0.0,31.0,True,0.12,10-19,6,10,False
2025-10-20,ga10151,0.0,222.81370967741935,12.3,0.8,0.0,True,0.12,10-20,0,10,False
2025-10-21,ga10151,1.0,229.9,13.7,6.0,200.0,True,0.12,10-21,1,10,False
2025-10-22,ga10151,1.0,229.9,13.7,4.3,0.0,True,0.12,10-22,2,10,False
2025-10-23,ga10151,0.0,222.81370967741935,12.5,11.9,157.0,True,0.12,10-23,3,10,False
2025-10-24,ga10151,0.0,222.81370967741935,8.3,0.7,267.0,True,0.12,10-24,4,10,False
2025-10-25,ga10151,0.0,222.81370967741935,9.5,1.9,91.0,True,0.12,10-25,5,10,False
2025-10-26,ga10151,0.0,222.81370967741935,7.4,1.7,245.0,True,0.12,10-26,6,10,False
2025-10-27,ga10151,0.0,222.81370967741935,8.0,7.4,148.0,True,0.12,10-27,0,10,False
2025-10-28,ga10151,0.0,222.81370967741935,11.1,0.0,61.0,True,0.12,10-28,1,10,False
2025-10-29,ga10151,0.0,222.81370967741935,12.6,2.9,332.0,True,0.12,10-29,2,10,False
2025-10-30,ga10151,2.0,299.29,11.1,0.0,460.0,True,0.12,10-30,3,10,False
2025-10-31,ga10151,0.0,222.81370967741935,9.2,0.0,273.0,True,0.12,10-31,4,10,False
2025-11-01,ga10151,0.0,222.81370967741935,12.8,13.7,44.0,True,0.12,11-01,5,11,True
2025-11-02,ga10151,0.0,222.81370967741935,10.7,2.2,0.0,True,0.12,11-02,6,11,False
2025-11-03,ga10151,0.0,222.81370967741935,9.5,0.0,408.0,True,0.12,11-03,0,11,False
2025-11-04,ga10151,0.0,222.81370967741935,9.0,0.0,507.0,True,0.0,11-04,1,11,False
2025-11-05,ga10151,0.0,222.81370967741935,8.3,0.0,504.0,True,0.0,11-05,2,11,False
2025-11-06,ga10151,0.0,222.81370967741935,6.3,0.0,494.0,True,0.0,11-06,3,11,False
2025-11-07,ga10151,0.0,222.81370967741935,2.3,0.0,0.0,True,0.0,11-07,4,11,False
2025-11-08,ga10151,0.0,222.81370967741935,3.8,0.8,40.0,True,0.0,11-08,5,11,False
2025-11-09,ga10151,0.0,222.81370967741935,7.7,2.9,0.0,True,0.0,11-09,6,11,False
2025-11-10,ga10151,0.0,222.81370967741935,8.8,0.0,450.0,True,0.0,11-10,0,11,False
2025-11-11,ga10151,0.0,222.81370967741935,9.5,0.0,372.0,True,0.0,11-11,1,11,False
2025-11-12,ga10151,1.0,239.5,8.7,0.0,441.0,True,0.0,11-12,2,11,False
2025-11-13,ga10151,0.0,222.81370967741935,11.9,0.0,337.0,True,0.2,11-13,3,11,False
2025-11-14,ga10151,0.0,222.81370967741935,11.7,0.0,0.0,True,0.2,11-14,4,11,False
2025-11-15,ga10151,0.0,222.81370967741935,13.1,0.2,64.0,True,0.2,11-15,5,11,False
2025-11-16,ga10151,0.0,222.81370967741935,10.3,4.0,26.0,True,0.2,11-16,6,11,False
2025-11-17,ga10151,0.0,222.81370967741935,4.9,2.4,40.0,True,0.2,11-17,0,11,False
2025-11-18,ga10151,0.0,222.81370967741935,1.6,0.0,474.0,True,0.2,11-18,1,11,False
2025-11-19,ga10151,0.0,222.81370967741935,2.2,0.0,364.0,True,0.2,11-19,2,11,True
2025-11-20,ga10151,0.0,222.81370967741935,2.3,0.0,59.0,True,0.2,11-20,3,11,False
2025-11-21,ga10151,0.0,222.81370967741935,-1.0,0.0,136.0,True,0.2,11-21,4,11,False
2025-11-22,ga10151,0.0,222.81370967741935,-4.2,0.0,243.0,True,0.2,11-22,5,11,False
2025-11-23,ga10151,0.0,222.81370967741935,-2.6,2.5,155.0,True,0.2,11-23,6,11,False
2025-11-24,ga10151,0.0,222.81370967741935,4.1,5.8,0.0,True,0.2,11-24,0,11,False
2024-01-26,ga10152,0.0,306.24861111111113,9.0,1.2,0.0,True,0.24,01-26,4,1,False
2024-01-27,ga10152,0.0,306.24861111111113,3.0,0.0,510.0,True,0.24,01-27,5,1,False
2024-01-28,ga10152,0.0,306.24861111111113,3.7,0.0,516.0,True,0.24,01-28,6,1,False
2024-01-29,ga10152,0.0,306.24861111111113,5.5,0.0,492.0,True,0.24,01-29,0,1,False
2024-01-30,ga10152,0.0,306.24861111111113,6.1,0.0,192.0,True,0.24,01-30,1,1,False
2024-01-31,ga10152,0.0,306.24861111111113,8.0,0.1,54.0,True,0.24,01-31,2,1,False
2024-02-01,ga10152,0.0,306.24861111111113,7.9,6.6,0.0,True,0.15,02-01,3,2,False
2024-02-02,ga10152,0.0,306.24861111111113,6.9,0.0,264.0,True,0.15,02-02,4,2,False
2024-02-03,ga10152,0.0,306.24861111111113,6.9,0.0,90.0,True,0.15,02-03,5,2,False
2024-02-04,ga10152,0.0,306.24861111111113,8.7,0.0,84.0,True,0.15,02-04,6,2,False
2024-02-05,ga10152,0.0,306.24861111111113,7.9,0.0,450.0,True,0.15,02-05,0,2,False
2024-02-06,ga10152,0.0,306.24861111111113,6.2,0.0,36.0,True,0.15,02-06,1,2,False
2024-02-07,ga10152,0.0,306.24861111111113,8.9,1.5,0.0,True,0.15,02-07,2,2,False
2024-02-08,ga10152,0.0,306.24861111111113,11.0,2.8,0.0,True,0.15,02-08,3,2,False
2024-02-09,ga10152,0.0,306.24861111111113,10.9,3.7,0.0,True,0.15,02-09,4,2,False
2024-02-10,ga10152,0.0,306.24861111111113,8.3,10.0,60.0,True,0.15,02-10,5,2,False
2024-02-11,ga10152,0.0,306.24861111111113,7.8,0.8,108.0,True,0.15,02-11,6,2,False
2024-02-12,ga10152,0.0,306.24861111111113,7.3,0.0,36.0,True,0.15,02-12,0,2,False
2024-02-13,ga10152,0.0,306.24861111111113,6.6,0.0,330.0,True,0.15,02-13,1,2,False
2024-02-14,ga10152,0.0,306.24861111111113,9.1,0.0,78.0,True,0.15,02-14,2,2,False
2024-02-15,ga10152,0.0,306.24861111111113,12.3,0.0,378.0,True,0.15,02-15,3,2,False
2024-02-16,ga10152,0.0,306.24861111111113,12.2,5.0,126.0,True,0.15,02-16,4,2,False
2024-02-17,ga10152,0.0,306.24861111111113,10.2,0.0,240.0,True,0.15,02-17,5,2,False
2024-02-18,ga10152,0.0,306.24861111111113,8.4,6.4,132.0,True,0.15,02-18,6,2,False
2024-02-19,ga10152,0.0,306.24861111111113,9.0,1.4,6.0,True,0.15,02-19,0,2,False
2024-02-20,ga10152,0.0,306.24861111111113,7.7,0.0,270.0,True,0.15,02-20,1,2,False
2024-02-21,ga10152,0.0,306.24861111111113,9.4,0.5,204.0,True,0.15,02-21,2,2,False
2024-02-22,ga10152,0.0,306.24861111111113,10.1,5.6,0.0,True,0.15,02-22,3,2,False
2024-02-23,ga10152,0.0,306.24861111111113,5.8,0.2,84.0,True,0.15,02-23,4,2,False
2024-02-24,ga10152,0.0,306.24861111111113,5.3,0.0,228.0,True,0.15,02-24,5,2,False
2024-02-25,ga10152,0.0,306.24861111111113,6.1,0.0,378.0,True,0.15,02-25,6,2,False
2024-02-26,ga10152,1.0,274.82,8.9,0.1,156.0,True,0.15,02-26,0,2,False
2024-02-27,ga10152,0.0,306.24861111111113,7.8,0.0,0.0,True,0.15,02-27,1,2,False
2024-02-28,ga10152,0.0,306.24861111111113,5.8,0.0,0.0,True,0.15,02-28,2,2,False
2024-02-29,ga10152,0.0,306.24861111111113,5.4,0.0,564.0,True,0.15,02-29,3,2,False
2024-03-01,ga10152,0.0,306.24861111111113,6.4,0.7,36.0,True,0.1,03-01,4,3,False
2024-03-02,ga10152,0.0,306.24861111111113,8.8,0.0,462.0,True,0.1,03-02,5,3,False
2024-03-03,ga10152,0.0,306.24861111111113,10.2,0.0,456.0,True,0.1,03-03,6,3,False
2024-03-04,ga10152,0.0,306.24861111111113,7.5,0.0,0.0,True,0.1,03-04,0,3,False
2024-03-05,ga10152,0.0,306.24861111111113,7.0,1.8,6.0,True,0.1,03-05,1,3,False
2024-03-06,ga10152,0.0,306.24861111111113,5.8,4.5,0.0,True,0.1,03-06,2,3,False
2024-03-07,ga10152,0.0,306.24861111111113,4.5,0.0,138.0,True,0.1,03-07,3,3,False
2024-03-08,ga10152,0.0,306.24861111111113,4.4,0.1,300.0,True,0.1,03-08,4,3,False
2024-03-09,ga10152,0.0,306.24861111111113,8.7,0.0,450.0,True,0.1,03-09,5,3,False
2024-03-10,ga10152,0.0,306.24861111111113,8.6,1.7,24.0,True,0.1,03-10,6,3,False
2024-03-11,ga10152,0.0,306.24861111111113,8.8,0.0,366.0,True,0.1,03-11,0,3,False
2024-03-12,ga10152,0.0,306.24861111111113,7.3,12.7,0.0,True,0.1,03-12,1,3,False
2024-03-13,ga10152,0.0,306.24861111111113,8.5,0.3,0.0,True,0.1,03-13,2,3,False
2024-03-14,ga10152,0.0,306.24861111111113,11.7,0.0,498.0,True,0.1,03-14,3,3,False
2024-03-15,ga10152,0.0,306.24861111111113,12.8,2.6,276.0,True,0.1,03-15,4,3,False
2024-03-16,ga10152,0.0,306.24861111111113,10.1,1.6,258.0,True,0.1,03-16,5,3,False
2024-03-17,ga10152,0.0,306.24861111111113,9.0,0.7,276.0,True,0.1,03-17,6,3,False
2024-03-18,ga10152,0.0,306.24861111111113,9.6,4.7,42.0,True,0.1,03-18,0,3,False
2024-03-19,ga10152,0.0,306.24861111111113,10.8,0.0,492.0,True,0.1,03-19,1,3,False
2024-03-20,ga10152,0.0,306.24861111111113,12.1,0.0,654.0,True,0.1,03-20,2,3,False
2024-03-21,ga10152,0.0,306.24861111111113,12.2,0.0,258.0,True,0.1,03-21,3,3,False
2024-03-22,ga10152,0.0,306.24861111111113,12.3,0.7,336.0,True,0.1,03-22,4,3,False
2024-03-23,ga10152,0.0,306.24861111111113,7.5,6.0,204.0,True,0.1,03-23,5,3,False
2024-03-24,ga10152,0.0,306.24861111111113,4.9,2.3,156.0,True,0.1,03-24,6,3,False
2024-03-25,ga10152,0.0,306.24861111111113,7.2,0.0,612.0,True,0.1,03-25,0,3,False
2024-03-26,ga10152,0.0,306.24861111111113,9.6,0.0,492.0,True,0.1,03-26,1,3,False
2024-03-27,ga10152,0.0,306.24861111111113,8.1,3.1,192.0,True,0.1,03-27,2,3,False
2024-03-28,ga10152,0.0,306.24861111111113,7.3,0.6,330.0,True,0.1,03-28,3,3,False
2024-03-29,ga10152,0.0,306.24861111111113,10.6,2.3,180.0,True,0.1,03-29,4,3,True
2024-03-30,ga10152,0.0,306.24861111111113,13.0,0.0,18.0,True,0.1,03-30,5,3,False
2024-03-31,ga10152,0.0,306.24861111111113,13.2,0.1,450.0,True,0.1,03-31,6,3,False
2024-04-01,ga10152,0.0,306.24861111111113,9.9,2.7,90.0,True,0.1,04-01,0,4,True
2024-04-02,ga10152,0.0,306.24861111111113,10.1,0.2,492.0,False,0.0,04-02,1,4,False
2024-04-03,ga10152,0.0,306.24861111111113,10.4,2.0,60.0,False,0.0,04-03,2,4,False
2024-04-04,ga10152,0.0,306.24861111111113,12.9,1.1,192.0,False,0.0,04-04,3,4,False
2024-04-05,ga10152,0.0,306.24861111111113,17.0,0.0,306.0,False,0.0,04-05,4,4,False
2024-04-06,ga10152,0.0,306.24861111111113,19.9,0.0,642.0,False,0.0,04-06,5,4,False
2024-04-07,ga10152,0.0,306.24861111111113,19.3,0.0,480.0,False,0.0,04-07,6,4,False
2024-04-08,ga10152,0.0,306.24861111111113,21.3,0.0,486.0,False,0.0,04-08,0,4,False
2024-04-09,ga10152,0.0,306.24861111111113,12.8,0.0,48.0,False,0.0,04-09,1,4,False
2024-04-10,ga10152,0.0,306.24861111111113,9.7,0.0,492.0,False,0.0,04-10,2,4,False
2024-04-11,ga10152,0.0,306.24861111111113,11.1,0.0,666.0,False,0.0,04-11,3,4,False
2024-04-12,ga10152,0.0,306.24861111111113,14.0,0.0,720.0,False,0.0,04-12,4,4,False
2024-04-13,ga10152,0.0,306.24861111111113,16.8,0.0,708.0,False,0.0,04-13,5,4,False
2024-04-14,ga10152,0.0,306.24861111111113,18.5,0.3,672.0,False,0.0,04-14,6,4,False
2024-04-15,ga10152,0.0,306.24861111111113,13.0,1.0,90.0,False,0.0,04-15,0,4,False
2024-04-16,ga10152,0.0,306.24861111111113,7.5,5.1,288.0,False,0.0,04-16,1,4,False
2024-04-17,ga10152,0.0,306.24861111111113,5.5,3.2,222.0,False,0.0,04-17,2,4,False
2024-04-18,ga10152,0.0,306.24861111111113,5.1,2.1,204.0,False,0.0,04-18,3,4,False
2024-04-19,ga10152,0.0,306.24861111111113,5.1,8.5,0.0,False,0.0,04-19,4,4,False
2024-04-20,ga10152,0.0,306.24861111111113,5.4,2.7,258.0,False,0.0,04-20,5,4,False
2024-04-21,ga10152,0.0,306.24861111111113,4.2,0.0,180.0,False,0.0,04-21,6,4,False
2024-04-22,ga10152,0.0,306.24861111111113,4.8,0.0,384.0,False,0.0,04-22,0,4,False
2024-04-23,ga10152,0.0,306.24861111111113,4.8,0.0,432.0,False,0.0,04-23,1,4,False
2024-04-24,ga10152,0.0,306.24861111111113,4.0,2.3,210.0,False,0.0,04-24,2,4,False
2024-04-25,ga10152,0.0,306.24861111111113,5.9,0.0,120.0,False,0.0,04-25,3,4,False
2024-04-26,ga10152,0.0,306.24861111111113,8.6,0.1,186.0,False,0.0,04-26,4,4,False
2024-04-27,ga10152,0.0,306.24861111111113,14.4,0.0,732.0,False,0.0,04-27,5,4,False
2024-04-28,ga10152,0.0,306.24861111111113,13.5,0.0,150.0,False,0.0,04-28,6,4,False
2024-04-29,ga10152,0.0,306.24861111111113,15.1,0.0,504.0,False,0.0,04-29,0,4,False
2024-04-30,ga10152,0.0,306.24861111111113,18.2,0.0,684.0,False,0.0,04-30,1,4,False
2024-05-01,ga10152,0.0,306.24861111111113,19.2,0.0,798.0,False,0.0,05-01,2,5,True
2024-05-02,ga10152,0.0,306.24861111111113,15.0,7.4,342.0,False,0.0,05-02,3,5,False
2024-05-03,ga10152,0.0,306.24861111111113,12.0,0.0,96.0,False,0.0,05-03,4,5,False
2024-05-04,ga10152,0.0,306.24861111111113,14.3,0.0,360.0,False,0.0,05-04,5,5,False
2024-05-05,ga10152,0.0,306.24861111111113,15.6,3.6,264.0,False,0.0,05-05,6,5,False
2024-05-06,ga10152,0.0,306.24861111111113,13.8,1.5,0.0,False,0.0,05-06,0,5,False
2024-05-07,ga10152,0.0,306.24861111111113,12.7,0.0,204.0,False,0.0,05-07,1,5,False
2024-05-08,ga10152,0.0,306.24861111111113,11.5,0.0,24.0,False,0.0,05-08,2,5,False
2024-05-09,ga10152,0.0,306.24861111111113,14.0,0.0,780.0,False,0.0,05-09,3,5,True
2024-05-10,ga10152,0.0,306.24861111111113,15.7,0.0,828.0,False,0.0,05-10,4,5,False
2024-05-11,ga10152,0.0,306.24861111111113,17.2,0.0,834.0,False,0.0,05-11,5,5,False
2024-05-12,ga10152,0.0,306.24861111111113,18.8,0.0,858.0,False,0.0,05-12,6,5,False
2024-05-13,ga10152,0.0,306.24861111111113,18.1,4.8,480.0,False,0.0,05-13,0,5,False
2024-05-14,ga10152,0.0,306.24861111111113,19.2,0.0,840.0,False,0.0,05-14,1,5,False
2024-05-15,ga10152,0.0,306.24861111111113,15.1,3.1,36.0,False,0.0,05-15,2,5,False
2024-05-16,ga10152,0.0,306.24861111111113,15.9,52.9,498.0,False,0.0,05-16,3,5,False
2024-05-17,ga10152,0.0,306.24861111111113,11.4,25.1,0.0,False,0.0,05-17,4,5,False
2024-05-18,ga10152,0.0,306.24861111111113,14.4,2.2,408.0,False,0.0,05-18,5,5,False
2024-05-19,ga10152,0.0,306.24861111111113,14.6,0.4,318.0,False,0.0,05-19,6,5,False
2024-05-20,ga10152,0.0,306.24861111111113,17.0,1.8,720.0,False,0.0,05-20,0,5,True
2024-05-21,ga10152,0.0,306.24861111111113,14.5,10.0,0.0,False,0.0,05-21,1,5,False
2024-05-22,ga10152,0.0,306.24861111111113,15.2,2.7,276.0,False,0.0,05-22,2,5,False
2024-05-23,ga10152,0.0,306.24861111111113,14.1,6.2,384.0,False,0.0,05-23,3,5,False
2024-05-24,ga10152,0.0,306.24861111111113,13.6,0.5,180.0,False,0.0,05-24,4,5,False
2024-05-25,ga10152,0.0,306.24861111111113,14.9,1.2,612.0,False,0.0,05-25,5,5,False
2024-05-26,ga10152,0.0,306.24861111111113,16.9,2.1,570.0,False,0.0,05-26,6,5,False
2024-05-27,ga10152,0.0,306.24861111111113,16.0,9.8,162.0,False,0.0,05-27,0,5,False
2024-05-28,ga10152,0.0,306.24861111111113,15.2,0.0,768.0,False,0.0,05-28,1,5,False
2024-05-29,ga10152,0.0,306.24861111111113,15.6,11.1,78.0,False,0.0,05-29,2,5,False
2024-05-30,ga10152,0.0,306.24861111111113,16.0,0.8,558.0,False,0.0,05-30,3,5,True
2024-05-31,ga10152,0.0,306.24861111111113,12.3,23.8,0.0,False,0.0,05-31,4,5,False
2024-06-01,ga10152,0.0,306.24861111111113,13.5,16.7,0.0,False,0.0,06-01,5,6,False
2024-06-02,ga10152,0.0,306.24861111111113,15.4,36.3,66.0,False,0.0,06-02,6,6,False
2024-06-03,ga10152,0.0,306.24861111111113,14.0,0.0,42.0,False,0.0,06-03,0,6,False
2024-06-04,ga10152,0.0,306.24861111111113,16.7,0.0,408.0,False,0.0,06-04,1,6,False
2024-06-05,ga10152,0.0,306.24861111111113,17.5,0.0,300.0,False,0.0,06-05,2,6,False
2024-06-06,ga10152,0.0,306.24861111111113,18.9,0.6,684.0,False,0.0,06-06,3,6,False
2024-06-07,ga10152,0.0,306.24861111111113,19.3,0.0,798.0,False,0.0,06-07,4,6,False
2024-06-08,ga10152,0.0,306.24861111111113,18.8,2.6,510.0,False,0.0,06-08,5,6,False
2024-06-09,ga10152,0.0,306.24861111111113,18.3,0.0,516.0,False,0.0,06-09,6,6,False
2024-06-10,ga10152,0.0,306.24861111111113,16.7,0.1,606.0,False,0.0,06-10,0,6,False
2024-06-11,ga10152,0.0,306.24861111111113,13.1,1.0,552.0,False,0.0,06-11,1,6,False
2024-06-12,ga10152,1.0,323.36,14.2,0.6,546.0,False,0.0,06-12,2,6,False
2024-06-13,ga10152,0.0,306.24861111111113,14.9,0.0,756.0,False,0.0,06-13,3,6,False
2024-06-14,ga10152,0.0,306.24861111111113,16.1,8.9,18.0,False,0.0,06-14,4,6,False
2024-06-15,ga10152,0.0,306.24861111111113,16.6,0.1,486.0,False,0.0,06-15,5,6,False
2024-06-16,ga10152,0.0,306.24861111111113,18.0,0.3,432.0,False,0.0,06-16,6,6,False
2024-06-17,ga10152,0.0,306.24861111111113,18.9,0.1,234.0,False,0.0,06-17,0,6,False
2024-06-18,ga10152,0.0,306.24861111111113,22.5,6.4,708.0,False,0.0,06-18,1,6,False
2024-06-19,ga10152,0.0,306.24861111111113,20.6,0.5,384.0,False,0.0,06-19,2,6,False
2024-06-20,ga10152,0.0,306.24861111111113,21.3,0.0,180.0,False,0.0,06-20,3,6,False
2024-06-21,ga10152,0.0,306.24861111111113,20.6,1.1,138.0,False,0.0,06-21,4,6,False
2024-06-22,ga10152,0.0,306.24861111111113,15.9,15.3,318.0,False,0.0,06-22,5,6,False
2024-06-23,ga10152,0.0,306.24861111111113,18.1,0.0,342.0,False,0.0,06-23,6,6,False
2024-06-24,ga10152,0.0,306.24861111111113,21.4,0.0,780.0,False,0.0,06-24,0,6,False
2024-06-25,ga10152,0.0,306.24861111111113,22.5,0.0,912.0,False,0.0,06-25,1,6,False
2024-06-26,ga10152,0.0,306.24861111111113,21.0,1.7,468.0,False,0.0,06-26,2,6,False
2024-06-27,ga10152,0.0,306.24861111111113,23.3,0.0,534.0,False,0.0,06-27,3,6,False
2024-06-28,ga10152,0.0,306.24861111111113,23.3,8.5,582.0,False,0.0,06-28,4,6,False
2024-06-29,ga10152,0.0,306.24861111111113,25.9,1.3,558.0,False,0.0,06-29,5,6,False
2024-06-30,ga10152,0.0,306.24861111111113,18.6,4.3,0.0,False,0.0,06-30,6,6,False
2024-07-01,ga10152,0.0,306.24861111111113,16.6,0.8,150.0,True,0.1,07-01,0,7,False
2024-07-02,ga10152,0.0,306.24861111111113,15.2,5.9,54.0,True,0.1,07-02,1,7,False
2024-07-03,ga10152,0.0,306.24861111111113,13.6,21.2,36.0,True,0.1,07-03,2,7,False
2024-07-04,ga10152,0.0,306.24861111111113,16.4,1.5,198.0,True,0.1,07-04,3,7,False
2024-07-05,ga10152,0.0,306.24861111111113,19.1,0.0,630.0,True,0.1,07-05,4,7,False
2024-07-06,ga10152,0.0,306.24861111111113,18.6,5.4,234.0,True,0.1,07-06,5,7,False
2024-07-07,ga10152,0.0,306.24861111111113,16.9,0.0,330.0,True,0.1,07-07,6,7,False
2024-07-08,ga10152,0.0,306.24861111111113,20.5,0.0,864.0,True,0.1,07-08,0,7,False
2024-07-09,ga10152,0.0,306.24861111111113,25.1,4.9,876.0,True,0.1,07-09,1,7,False
2024-07-10,ga10152,0.0,306.24861111111113,22.1,4.0,174.0,True,0.1,07-10,2,7,False
2024-07-11,ga10152,0.0,306.24861111111113,21.8,9.2,366.0,True,0.1,07-11,3,7,False
2024-07-12,ga10152,0.0,306.24861111111113,20.5,6.6,120.0,True,0.1,07-12,4,7,False
2024-07-13,ga10152,0.0,306.24861111111113,17.9,0.0,492.0,True,0.1,07-13,5,7,False
2024-07-14,ga10152,0.0,306.24861111111113,19.5,0.0,552.0,True,0.1,07-14,6,7,False
2024-07-15,ga10152,0.0,306.24861111111113,22.8,1.9,726.0,True,0.1,07-15,0,7,False
2024-07-16,ga10152,0.0,306.24861111111113,21.2,0.0,474.0,True,0.1,07-16,1,7,False
2024-07-17,ga10152,0.0,306.24861111111113,20.5,0.0,642.0,True,0.1,07-17,2,7,False
2024-07-18,ga10152,0.0,306.24861111111113,22.2,0.0,780.0,True,0.1,07-18,3,7,False
2024-07-19,ga10152,0.0,306.24861111111113,24.0,0.0,618.0,True,0.1,07-19,4,7,False
2024-07-20,ga10152,0.0,306.24861111111113,24.5,0.2,642.0,True,0.1,07-20,5,7,False
2024-07-21,ga10152,0.0,306.24861111111113,22.8,11.2,342.0,True,0.1,07-21,6,7,False
2024-07-22,ga10152,0.0,306.24861111111113,21.8,0.5,510.0,True,0.1,07-22,0,7,False
2024-07-23,ga10152,0.0,306.24861111111113,20.2,2.2,144.0,True,0.1,07-23,1,7,False
2024-07-24,ga10152,0.0,306.24861111111113,18.2,0.0,322.0,True,0.1,07-24,2,7,False
2024-07-25,ga10152,0.0,306.24861111111113,19.7,0.0,684.0,True,0.1,07-25,3,7,False
